Experiment Name,Model,Window,Eval Date,Num Samples,TN_@k=50,FP_@k=50,FN_@k=50,TP_@k=50,TN_@k=60,FP_@k=60,FN_@k=60,TP_@k=60,TN_@p>=0.5,FP_@p>=0.5,FN_@p>=0.5,TP_@p>=0.5,TN_@p>=0.6,FP_@p>=0.6,FN_@p>=0.6,TP_@p>=0.6,precision_@k=50,precision_@k=60,precision_@p>=0.5,precision_@p>=0.6,recall_@k=50,recall_@k=60,recall_@p>=0.5,recall_@p>=0.6,accuracy_@k=50,accuracy_@k=60,accuracy_@p>=0.5,accuracy_@p>=0.6,balanced_acc_@k=50,balanced_acc_@k=60,balanced_acc_@p>=0.5,balanced_acc_@p>=0.6,f1_score_@k=50,f1_score_@k=60,f1_score_@p>=0.5,f1_score_@p>=0.6,log_loss,roc_auc_score,brier_score_loss,Prediction Source,Referral Source,Result Output,Start Time,End Time,Total Time
Version 1.0,sgmm,201701-201710,201704,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.02490, 0.45078, 0.34383,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:30.176046-04:00,2020-06-15 00:31:30.190289-04:00,0 days 00:00:00.014243000
Version 1.0,sgmm,201704-201710,201704,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.02490, 0.45078, 0.34383,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:30.191267-04:00,2020-06-15 00:31:30.203681-04:00,0 days 00:00:00.012414000
Version 1.0,lin_reg,201702-201711,201705,494,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89676, 0.87652, 0.89676, 0.87652, 0.61677, 0.60659, 0.61677, 0.60659, 0.03774, 0.03175, 0.03774, 0.03175, 0.99514, 0.64019, 0.33702,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:30.586065-04:00,2020-06-15 00:31:30.631912-04:00,0 days 00:00:00.045847000
Version 1.0,lin_reg,201705-201711,201705,494,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89676, 0.87652, 0.89676, 0.87652, 0.61677, 0.60659, 0.61677, 0.60659, 0.03774, 0.03175, 0.03774, 0.03175, 0.99514, 0.64019, 0.33702,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:30.634925-04:00,2020-06-15 00:31:30.649876-04:00,0 days 00:00:00.014951000
Version 1.0,rand_forest,201702-201711,201705,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 0.98485, 0.29396, 0.33695,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:30.649876-04:00,2020-06-15 00:31:30.665822-04:00,0 days 00:00:00.015946000
Version 1.0,rand_forest,201705-201711,201705,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 0.98485, 0.29396, 0.33695,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:30.667829-04:00,2020-06-15 00:31:30.686765-04:00,0 days 00:00:00.018936000
Version 1.0,xg_boost,201702-201711,201705,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.01508, 0.50170, 0.33605,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:30.687762-04:00,2020-06-15 00:31:30.705713-04:00,0 days 00:00:00.017951000
Version 1.0,xg_boost,201705-201711,201705,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.01508, 0.50170, 0.33605,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:30.706710-04:00,2020-06-15 00:31:30.725659-04:00,0 days 00:00:00.018949000
Version 1.0,sgmm,201702-201711,201705,494,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89676, 0.87652, 0.89676, 0.87652, 0.61677, 0.60659, 0.61677, 0.60659, 0.03774, 0.03175, 0.03774, 0.03175, 0.91874, 0.66327, 0.30960,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:30.726657-04:00,2020-06-15 00:31:30.747602-04:00,0 days 00:00:00.020945000
Version 1.0,sgmm,201705-201711,201705,494,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89676, 0.87652, 0.89676, 0.87652, 0.61677, 0.60659, 0.61677, 0.60659, 0.03774, 0.03175, 0.03774, 0.03175, 0.91874, 0.66327, 0.30960,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:30.749599-04:00,2020-06-15 00:31:30.766549-04:00,0 days 00:00:00.016950000
Version 1.0,lin_reg,201703-201712,201706,495,443.00000,49.00000, 2.00000, 1.00000,433.00000,59.00000, 2.00000, 1.00000,443.00000,49.00000, 2.00000, 1.00000,433.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89697, 0.87677, 0.89697, 0.87677, 0.61687, 0.60671, 0.61687, 0.60671, 0.03774, 0.03175, 0.03774, 0.03175, 1.00736, 0.58062, 0.33504,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.226619-04:00,2020-06-15 00:31:31.281135-04:00,0 days 00:00:00.054516000
Version 1.0,lin_reg,201706-201712,201706,495,443.00000,49.00000, 2.00000, 1.00000,433.00000,59.00000, 2.00000, 1.00000,443.00000,49.00000, 2.00000, 1.00000,433.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89697, 0.87677, 0.89697, 0.87677, 0.61687, 0.60671, 0.61687, 0.60671, 0.03774, 0.03175, 0.03774, 0.03175, 1.00736, 0.58062, 0.33504,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.284126-04:00,2020-06-15 00:31:31.300557-04:00,0 days 00:00:00.016431000
Version 1.0,rand_forest,201703-201712,201706,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.02284, 0.19106, 0.33876,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.301556-04:00,2020-06-15 00:31:31.319042-04:00,0 days 00:00:00.017486000
Version 1.0,rand_forest,201706-201712,201706,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.02284, 0.19106, 0.33876,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.320231-04:00,2020-06-15 00:31:31.336480-04:00,0 days 00:00:00.016249000
Version 1.0,xg_boost,201703-201712,201706,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.06578, 0.36247, 0.34974,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.337477-04:00,2020-06-15 00:31:31.355840-04:00,0 days 00:00:00.018363000
Version 1.0,xg_boost,201706-201712,201706,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.06578, 0.36247, 0.34974,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.356855-04:00,2020-06-15 00:31:31.373791-04:00,0 days 00:00:00.016936000
Version 1.0,sgmm,201703-201712,201706,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 0.96646, 0.34146, 0.32276,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.373791-04:00,2020-06-15 00:31:31.387753-04:00,0 days 00:00:00.013962000
Version 1.0,sgmm,201706-201712,201706,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 0.96646, 0.34146, 0.32276,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.388750-04:00,2020-06-15 00:31:31.404151-04:00,0 days 00:00:00.015401000
Version 1.0,lin_reg,201704-201801,201707,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.06097, 0.27981, 0.34953,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.772807-04:00,2020-06-15 00:31:31.819689-04:00,0 days 00:00:00.046882000
Version 1.0,lin_reg,201707-201801,201707,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.06097, 0.27981, 0.34953,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.823682-04:00,2020-06-15 00:31:31.837632-04:00,0 days 00:00:00.013950000
Version 1.0,rand_forest,201704-201801,201707,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 0.98401, 0.46477, 0.32102,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.838648-04:00,2020-06-15 00:31:31.851595-04:00,0 days 00:00:00.012947000
Version 1.0,rand_forest,201707-201801,201707,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 0.98401, 0.46477, 0.32102,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.852611-04:00,2020-06-15 00:31:31.865574-04:00,0 days 00:00:00.012963000
Version 1.0,xg_boost,201704-201801,201707,495,442.00000,50.00000, 3.00000, 0.00000,433.00000,59.00000, 2.00000, 1.00000,442.00000,50.00000, 3.00000, 0.00000,433.00000,59.00000, 2.00000, 1.00000, 0.00000, 0.01667, 0.00000, 0.01667, 0.00000, 0.33333, 0.00000, 0.33333, 0.89293, 0.87677, 0.89293, 0.87677, 0.44919, 0.60671, 0.44919, 0.60671, 0.00000, 0.03175, 0.00000, 0.03175, 1.03836, 0.64973, 0.34412,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.866555-04:00,2020-06-15 00:31:31.880517-04:00,0 days 00:00:00.013962000
Version 1.0,xg_boost,201707-201801,201707,495,442.00000,50.00000, 3.00000, 0.00000,433.00000,59.00000, 2.00000, 1.00000,442.00000,50.00000, 3.00000, 0.00000,433.00000,59.00000, 2.00000, 1.00000, 0.00000, 0.01667, 0.00000, 0.01667, 0.00000, 0.33333, 0.00000, 0.33333, 0.89293, 0.87677, 0.89293, 0.87677, 0.44919, 0.60671, 0.44919, 0.60671, 0.00000, 0.03175, 0.00000, 0.03175, 1.03836, 0.64973, 0.34412,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.881514-04:00,2020-06-15 00:31:31.894480-04:00,0 days 00:00:00.012966000
Version 1.0,sgmm,201704-201801,201707,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.00993, 0.36314, 0.34347,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.894480-04:00,2020-06-15 00:31:31.908373-04:00,0 days 00:00:00.013893000
Version 1.0,sgmm,201707-201801,201707,495,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000,442.00000,50.00000, 3.00000, 0.00000,432.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89293, 0.87273, 0.89293, 0.87273, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.00993, 0.36314, 0.34347,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:31.908373-04:00,2020-06-15 00:31:31.921670-04:00,0 days 00:00:00.013297000
Version 1.0,lin_reg,201705-201802,201708,496,443.00000,50.00000, 3.00000, 0.00000,433.00000,60.00000, 3.00000, 0.00000,443.00000,50.00000, 3.00000, 0.00000,433.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89315, 0.87298, 0.89315, 0.87298, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 1.00624, 0.35159, 0.33774,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:32.258528-04:00,2020-06-15 00:31:32.299782-04:00,0 days 00:00:00.041254000
Version 1.0,lin_reg,201708-201802,201708,496,443.00000,50.00000, 3.00000, 0.00000,433.00000,60.00000, 3.00000, 0.00000,443.00000,50.00000, 3.00000, 0.00000,433.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89315, 0.87298, 0.89315, 0.87298, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 1.00624, 0.35159, 0.33774,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:32.302136-04:00,2020-06-15 00:31:32.315410-04:00,0 days 00:00:00.013274000
Version 1.0,rand_forest,201705-201802,201708,496,443.00000,50.00000, 3.00000, 0.00000,433.00000,60.00000, 3.00000, 0.00000,443.00000,50.00000, 3.00000, 0.00000,433.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89315, 0.87298, 0.89315, 0.87298, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 1.00161, 0.51116, 0.33131,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:32.315410-04:00,2020-06-15 00:31:32.328729-04:00,0 days 00:00:00.013319000
Version 1.0,rand_forest,201708-201802,201708,496,443.00000,50.00000, 3.00000, 0.00000,433.00000,60.00000, 3.00000, 0.00000,443.00000,50.00000, 3.00000, 0.00000,433.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89315, 0.87298, 0.89315, 0.87298, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 1.00161, 0.51116, 0.33131,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:32.329734-04:00,2020-06-15 00:31:32.342082-04:00,0 days 00:00:00.012348000
Version 1.0,xg_boost,201705-201802,201708,496,444.00000,49.00000, 2.00000, 1.00000,434.00000,59.00000, 2.00000, 1.00000,444.00000,49.00000, 2.00000, 1.00000,434.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89718, 0.87702, 0.89718, 0.87702, 0.61697, 0.60683, 0.61697, 0.60683, 0.03774, 0.03175, 0.03774, 0.03175, 0.98982, 0.64097, 0.32475,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:32.343337-04:00,2020-06-15 00:31:32.355679-04:00,0 days 00:00:00.012342000
Version 1.0,xg_boost,201708-201802,201708,496,444.00000,49.00000, 2.00000, 1.00000,434.00000,59.00000, 2.00000, 1.00000,444.00000,49.00000, 2.00000, 1.00000,434.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89718, 0.87702, 0.89718, 0.87702, 0.61697, 0.60683, 0.61697, 0.60683, 0.03774, 0.03175, 0.03774, 0.03175, 0.98982, 0.64097, 0.32475,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:32.356662-04:00,2020-06-15 00:31:32.370014-04:00,0 days 00:00:00.013352000
Version 1.0,sgmm,201705-201802,201708,496,443.00000,50.00000, 3.00000, 0.00000,434.00000,59.00000, 2.00000, 1.00000,443.00000,50.00000, 3.00000, 0.00000,434.00000,59.00000, 2.00000, 1.00000, 0.00000, 0.01667, 0.00000, 0.01667, 0.00000, 0.33333, 0.00000, 0.33333, 0.89315, 0.87702, 0.89315, 0.87702, 0.44929, 0.60683, 0.44929, 0.60683, 0.00000, 0.03175, 0.00000, 0.03175, 0.97079, 0.41447, 0.32791,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:32.370014-04:00,2020-06-15 00:31:32.384970-04:00,0 days 00:00:00.014956000
Version 1.0,sgmm,201708-201802,201708,496,443.00000,50.00000, 3.00000, 0.00000,434.00000,59.00000, 2.00000, 1.00000,443.00000,50.00000, 3.00000, 0.00000,434.00000,59.00000, 2.00000, 1.00000, 0.00000, 0.01667, 0.00000, 0.01667, 0.00000, 0.33333, 0.00000, 0.33333, 0.89315, 0.87702, 0.89315, 0.87702, 0.44929, 0.60683, 0.44929, 0.60683, 0.00000, 0.03175, 0.00000, 0.03175, 0.97079, 0.41447, 0.32791,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:32.384970-04:00,2020-06-15 00:31:32.399317-04:00,0 days 00:00:00.014347000
Version 1.0,lin_reg,201706-201803,201709,494,443.00000,50.00000, 1.00000, 0.00000,433.00000,60.00000, 1.00000, 0.00000,443.00000,50.00000, 1.00000, 0.00000,433.00000,60.00000, 1.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89676, 0.87652, 0.89676, 0.87652, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 0.99251, 0.81744, 0.33238,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:32.747372-04:00,2020-06-15 00:31:32.796640-04:00,0 days 00:00:00.049268000
Version 1.0,lin_reg,201709-201803,201709,494,443.00000,50.00000, 1.00000, 0.00000,433.00000,60.00000, 1.00000, 0.00000,443.00000,50.00000, 1.00000, 0.00000,433.00000,60.00000, 1.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89676, 0.87652, 0.89676, 0.87652, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 0.99251, 0.81744, 0.33238,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:32.800628-04:00,2020-06-15 00:31:32.815586-04:00,0 days 00:00:00.014958000
